stem,image_exists,mask_exists,img_h,img_w,pixels,aspect_ratio,mask_h,mask_w,mask_coverage_x,mask_pixels_x,mask_size_class,same_size,touch_top,touch_bottom,touch_left,touch_right,touches_any_border,n_borders_touched,dx,label,label_name,mask_pixels_y,mask_coverage_y,equivalent_diameter_px,centroid_x,centroid_y,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,bbox_width,bbox_height,dataset,safe_id,image_path,xai_gradcam_path,xai_shap_path,xai_lime_path,model_prob_malignant,dx_xai,label_name_xai,pseudo_npz_path,preview_png_path,mask_pixels_224,asymmetry_mean,border_irregularity_mean,border_w8_dil2_sigma5_mean,border_w12_dil4_sigma8_mean,border_w16_dil6_sigma10_mean,border_w16_dil6_sigma10_dist_mean,colour_heterogeneity_mean
ISIC_0033468,True,True,450,600,270000,1.3333333333333333,450,600,0.4072111111111111,109947,normal,True,False,False,False,False,False,0,bcc,0.0,benign,109947,0.4072111111111111,374.1508629216254,278.6909510946183,221.4968393862497,123,4,437,440,315,437,ham10000,ham10000_ISIC_0033468,../data/ham10000/images/ISIC_0033468.jpg,../outputs/pilot/xai_maps/gradcam/ham10000_ISIC_0033468.npy,../outputs/pilot/xai_maps/shap/ham10000_ISIC_0033468.npy,../outputs/pilot/xai_maps/lime/ham10000_ISIC_0033468.npy,0.999464213848114,bcc,benign,../outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0033468.npz,../outputs/pilot/pseudo_concepts/png_preview/ham10000/ISIC_0033468.png,20471,0.0804552808403968,0.0175069849938154,0.0175069849938154,0.0215425193309783,0.0376969873905181,0.0316804349422454,0.3693422973155975
ISIC_0027585,True,True,450,600,270000,1.3333333333333333,450,600,0.1177555555555555,31794,normal,True,False,False,False,False,False,0,nv,0.0,benign,31794,0.1177555555555555,201.19984613639684,215.93700069195447,172.86830848587783,136,60,310,301,175,242,ham10000,ham10000_ISIC_0027585,../data/ham10000/images/ISIC_0027585.jpg,../outputs/pilot/xai_maps/gradcam/ham10000_ISIC_0027585.npy,../outputs/pilot/xai_maps/shap/ham10000_ISIC_0027585.npy,../outputs/pilot/xai_maps/lime/ham10000_ISIC_0027585.npy,0.0016402165638282,nv,benign,../outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0027585.npz,../outputs/pilot/pseudo_concepts/png_preview/ham10000/ISIC_0027585.png,5905,0.1884843409061432,0.0525161176919937,0.0525161176919937,0.0818845406174659,0.0955298319458961,0.0807206556200981,0.3163556456565857
ISIC_0031833,True,True,450,600,270000,1.3333333333333333,450,600,0.284374074074074,76781,normal,True,False,False,False,False,False,0,nv,0.0,benign,76781,0.284374074074074,312.6669241929989,204.1314127192925,238.0592073559865,8,100,395,376,388,277,ham10000,ham10000_ISIC_0031833,../data/ham10000/images/ISIC_0031833.jpg,../outputs/pilot/xai_maps/gradcam/ham10000_ISIC_0031833.npy,../outputs/pilot/xai_maps/shap/ham10000_ISIC_0031833.npy,../outputs/pilot/xai_maps/lime/ham10000_ISIC_0031833.npy,8.715473813936114e-05,nv,benign,../outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0031833.npz,../outputs/pilot/pseudo_concepts/png_preview/ham10000/ISIC_0031833.png,14268,0.0597140453755855,0.0243714172393083,0.0243714172393083,0.024711200967431,0.0345415994524955,0.0289635993540287,0.3911945223808288
ISIC_0029007,True,True,450,600,270000,1.3333333333333333,450,600,0.1236037037037037,33373,normal,True,False,False,False,False,False,0,nv,0.0,benign,33373,0.1236037037037037,206.13544898063165,249.84957900098885,213.0944176430048,156,96,339,324,184,229,ham10000,ham10000_ISIC_0029007,../data/ham10000/images/ISIC_0029007.jpg,../outputs/pilot/xai_maps/gradcam/ham10000_ISIC_0029007.npy,../outputs/pilot/xai_maps/shap/ham10000_ISIC_0029007.npy,../outputs/pilot/xai_maps/lime/ham10000_ISIC_0029007.npy,0.000349684007233,nv,benign,../outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0029007.npz,../outputs/pilot/pseudo_concepts/png_preview/ham10000/ISIC_0029007.png,6203,0.067709170281887,0.0374901592731475,0.0374901592731475,0.0562667995691299,0.0818141400814056,0.0689082369208335,0.3147715032100677
ISIC_0030549,True,True,450,600,270000,1.3333333333333333,450,600,0.118774074074074,32069,normal,True,False,False,False,False,False,0,akiec,0.0,benign,32069,0.118774074074074,202.0681047570644,313.4038167700895,218.29395989896784,203,116,423,314,221,199,ham10000,ham10000_ISIC_0030549,../data/ham10000/images/ISIC_0030549.jpg,../outputs/pilot/xai_maps/gradcam/ham10000_ISIC_0030549.npy,../outputs/pilot/xai_maps/shap/ham10000_ISIC_0030549.npy,../outputs/pilot/xai_maps/lime/ham10000_ISIC_0030549.npy,0.0835960730910301,akiec,benign,../outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0030549.npz,../outputs/pilot/pseudo_concepts/png_preview/ham10000/ISIC_0030549.png,5944,0.045928668230772,0.0374427884817123,0.0374427884817123,0.0792612805962562,0.0962904766201973,0.0817446634173393,0.2499783188104629
ISIC_0033128,True,True,450,600,270000,1.3333333333333333,450,600,0.1864185185185185,50333,normal,True,False,False,False,False,False,0,nv,0.0,benign,50333,0.1864185185185185,253.15206103280087,281.02936443287706,196.5317982238293,154,75,417,328,264,254,ham10000,ham10000_ISIC_0033128,../data/ham10000/images/ISIC_0033128.jpg,../outputs/pilot/xai_maps/gradcam/ham10000_ISIC_0033128.npy,../outputs/pilot/xai_maps/shap/ham10000_ISIC_0033128.npy,../outputs/pilot/xai_maps/lime/ham10000_ISIC_0033128.npy,0.1485711932182312,nv,benign,../outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0033128.npz,../outputs/pilot/pseudo_concepts/png_preview/ham10000/ISIC_0033128.png,9353,0.1057414710521698,0.0337595492601394,0.0337595492601394,0.0523981899023056,0.0712585672736167,0.0606683976948261,0.3490044474601745
ISIC_0026912,True,True,450,600,270000,1.3333333333333333,450,600,0.509862962962963,137663,normal,True,True,False,False,False,True,1,bkl,0.0,benign,137663,0.509862962962963,418.6621256417599,294.90642365777296,199.01511662538223,56,0,509,447,454,448,ham10000,ham10000_ISIC_0026912,../data/ham10000/images/ISIC_0026912.jpg,../outputs/pilot/xai_maps/gradcam/ham10000_ISIC_0026912.npy,../outputs/pilot/xai_maps/shap/ham10000_ISIC_0026912.npy,../outputs/pilot/xai_maps/lime/ham10000_ISIC_0026912.npy,0.8902446627616882,bkl,benign,../outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0026912.npz,../outputs/pilot/pseudo_concepts/png_preview/ham10000/ISIC_0026912.png,25592,0.1554391980171203,0.0164908543229103,0.0164908543229103,0.0230431128293275,0.0126820132136344,0.0107413185760378,0.3344941139221191
ISIC_0024615,True,True,450,600,270000,1.3333333333333333,450,600,0.0226259259259259,6109,small,True,False,False,False,False,False,0,nv,0.0,benign,6109,0.0226259259259259,88.19421964498076,284.44573579963986,223.50384678343428,235,177,333,268,99,92,ham10000,ham10000_ISIC_0024615,../data/ham10000/images/ISIC_0024615.jpg,../outputs/pilot/xai_maps/gradcam/ham10000_ISIC_0024615.npy,../outputs/pilot/xai_maps/shap/ham10000_ISIC_0024615.npy,../outputs/pilot/xai_maps/lime/ham10000_ISIC_0024615.npy,0.0829291343688964,nv,benign,../outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0024615.npz,../outputs/pilot/pseudo_concepts/png_preview/ham10000/ISIC_0024615.png,1117,0.143240824341774,0.106675885617733,0.106675885617733,0.1919545382261276,0.3057568967342376,0.2733952105045318,0.3900332748889923
ISIC_0030700,True,True,450,600,270000,1.3333333333333333,450,600,0.487037037037037,131500,normal,True,False,False,False,False,False,0,bkl,0.0,benign,131500,0.487037037037037,409.1833331560242,259.0314752851711,227.4641596958175,16,54,554,389,539,336,ham10000,ham10000_ISIC_0030700,../data/ham10000/images/ISIC_0030700.jpg,../outputs/pilot/xai_maps/gradcam/ham10000_ISIC_0030700.npy,../outputs/pilot/xai_maps/shap/ham10000_ISIC_0030700.npy,../outputs/pilot/xai_maps/lime/ham10000_ISIC_0030700.npy,0.2662041187286377,bkl,benign,../outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0030700.npz,../outputs/pilot/pseudo_concepts/png_preview/ham10000/ISIC_0030700.png,24449,0.1896601021289825,0.0122494390234351,0.0122494390234351,0.0218593087047338,0.0297423377633094,0.0248635094612836,0.238206997513771
ISIC_0026578,True,True,450,600,270000,1.3333333333333333,450,600,0.2062,55674,normal,True,False,False,False,False,False,0,nv,0.0,benign,55674,0.2062,266.24488429561507,327.6131587455545,235.2577145525739,126,130,518,345,393,216,ham10000,ham10000_ISIC_0026578,../data/ham10000/images/ISIC_0026578.jpg,../outputs/pilot/xai_maps/gradcam/ham10000_ISIC_0026578.npy,../outputs/pilot/xai_maps/shap/ham10000_ISIC_0026578.npy,../outputs/pilot/xai_maps/lime/ham10000_ISIC_0026578.npy,0.0017519303364679,nv,benign,../outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0026578.npz,../outputs/pilot/pseudo_concepts/png_preview/ham10000/ISIC_0026578.png,10329,0.1836576610803604,0.0311835817992687,0.0311835817992687,0.0387470610439777,0.055790115147829,0.0470103286206722,0.3768006265163421
ISIC_0033088,True,True,450,600,270000,1.3333333333333333,450,600,0.53,143100,normal,True,False,False,False,False,False,0,bkl,0.0,benign,143100,0.53,426.84959745981,301.1785534591195,218.02731656184488,32,15,566,424,535,410,ham10000,ham10000_ISIC_0033088,../data/ham10000/images/ISIC_0033088.jpg,../outputs/pilot/xai_maps/gradcam/ham10000_ISIC_0033088.npy,../outputs/pilot/xai_maps/shap/ham10000_ISIC_0033088.npy,../outputs/pilot/xai_maps/lime/ham10000_ISIC_0033088.npy,0.1899328380823135,bkl,benign,../outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0033088.npz,../outputs/pilot/pseudo_concepts/png_preview/ham10000/ISIC_0033088.png,26617,0.1077882573008537,0.0111383143812417,0.0111383143812417,0.0213020220398902,0.0332449749112129,0.0278384033590555,0.2669786512851715
ISIC_0031843,True,True,450,600,270000,1.3333333333333333,450,600,0.2273851851851852,61394,normal,True,False,False,False,False,False,0,nv,0.0,benign,61394,0.2273851851851852,279.587676068654,281.83995178681954,233.54109522103136,118,103,469,348,352,246,ham10000,ham10000_ISIC_0031843,../data/ham10000/images/ISIC_0031843.jpg,../outputs/pilot/xai_maps/gradcam/ham10000_ISIC_0031843.npy,../outputs/pilot/xai_maps/shap/ham10000_ISIC_0031843.npy,../outputs/pilot/xai_maps/lime/ham10000_ISIC_0031843.npy,9.697983477963136e-05,nv,benign,../outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0031843.npz,../outputs/pilot/pseudo_concepts/png_preview/ham10000/ISIC_0031843.png,11398,0.1255483478307724,0.0284290723502635,0.0284290723502635,0.0460774786770343,0.0667255744338035,0.0562804229557514,0.329591155052185
ISIC_0030000,True,True,450,600,270000,1.3333333333333333,450,600,0.2067888888888888,55833,normal,True,False,False,False,False,False,0,nv,0.0,benign,55833,0.2067888888888888,266.62479911140736,234.432110042448,196.8177063743664,110,51,347,346,238,296,ham10000,ham10000_ISIC_0030000,../data/ham10000/images/ISIC_0030000.jpg,../outputs/pilot/xai_maps/gradcam/ham10000_ISIC_0030000.npy,../outputs/pilot/xai_maps/shap/ham10000_ISIC_0030000.npy,../outputs/pilot/xai_maps/lime/ham10000_ISIC_0030000.npy,0.0078449994325637,nv,benign,../outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0030000.npz,../outputs/pilot/pseudo_concepts/png_preview/ham10000/ISIC_0030000.png,10379,0.0885441750288009,0.026064246892929,0.026064246892929,0.0520810596644878,0.068754956126213,0.057976871728897,0.3373038172721863
ISIC_0027932,True,True,450,600,270000,1.3333333333333333,450,600,0.5210444444444444,140682,normal,True,False,False,True,False,True,1,nv,0.0,benign,140682,0.5210444444444444,423.22793578925314,277.7490510513072,226.30554726262065,0,68,550,384,551,317,ham10000,ham10000_ISIC_0027932,../data/ham10000/images/ISIC_0027932.jpg,../outputs/pilot/xai_maps/gradcam/ham10000_ISIC_0027932.npy,../outputs/pilot/xai_maps/shap/ham10000_ISIC_0027932.npy,../outputs/pilot/xai_maps/lime/ham10000_ISIC_0027932.npy,0.450109452009201,nv,benign,../outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0027932.npz,../outputs/pilot/pseudo_concepts/png_preview/ham10000/ISIC_0027932.png,26164,0.1142027229070663,0.0215619541704654,0.0215619541704654,0.0292906481772661,0.0347786508500576,0.0290382988750934,0.2682578563690185
ISIC_0029437,True,True,450,600,270000,1.3333333333333333,450,600,0.2589333333333333,69912,normal,True,False,True,False,False,True,1,nv,0.0,benign,69912,0.2589333333333333,298.35335267351144,341.5781410916581,297.71365430827325,205,124,482,449,278,326,ham10000,ham10000_ISIC_0029437,../data/ham10000/images/ISIC_0029437.jpg,../outputs/pilot/xai_maps/gradcam/ham10000_ISIC_0029437.npy,../outputs/pilot/xai_maps/shap/ham10000_ISIC_0029437.npy,../outputs/pilot/xai_maps/lime/ham10000_ISIC_0029437.npy,0.0219508912414312,nv,benign,../outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0029437.npz,../outputs/pilot/pseudo_concepts/png_preview/ham10000/ISIC_0029437.png,13005,0.0923490971326828,0.0237073265016078,0.0237073265016078,0.0374289825558662,0.0528757311403751,0.0441010110080242,0.2781144976615906
ISIC_0030509,True,True,450,600,270000,1.3333333333333333,450,600,0.1635185185185185,44150,normal,True,False,False,False,False,False,0,nv,0.0,benign,44150,0.1635185185185185,237.09391788921417,284.35950169875423,185.2037372593432,121,82,443,292,323,211,ham10000,ham10000_ISIC_0030509,../data/ham10000/images/ISIC_0030509.jpg,../outputs/pilot/xai_maps/gradcam/ham10000_ISIC_0030509.npy,../outputs/pilot/xai_maps/shap/ham10000_ISIC_0030509.npy,../outputs/pilot/xai_maps/lime/ham10000_ISIC_0030509.npy,0.0108958557248115,nv,benign,../outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0030509.npz,../outputs/pilot/pseudo_concepts/png_preview/ham10000/ISIC_0030509.png,8201,0.0784050747752189,0.0326869711279869,0.0326869711279869,0.0571100264787673,0.0852178558707237,0.0716074258089065,0.368053674697876
ISIC_0024596,True,True,450,600,270000,1.3333333333333333,450,600,0.1950074074074074,52652,normal,True,False,False,False,False,False,0,nv,0.0,benign,52652,0.1950074074074074,258.9181502123708,304.3057813568336,230.6665843652663,167,96,454,371,288,276,ham10000,ham10000_ISIC_0024596,../data/ham10000/images/ISIC_0024596.jpg,../outputs/pilot/xai_maps/gradcam/ham10000_ISIC_0024596.npy,../outputs/pilot/xai_maps/shap/ham10000_ISIC_0024596.npy,../outputs/pilot/xai_maps/lime/ham10000_ISIC_0024596.npy,0.2252523452043533,nv,benign,../outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0024596.npz,../outputs/pilot/pseudo_concepts/png_preview/ham10000/ISIC_0024596.png,9803,0.1061919853091239,0.0383598580956459,0.0383598580956459,0.0502688474953174,0.0701490268111229,0.0610170140862464,0.4270713031291961
ISIC_0032773,True,True,450,600,270000,1.3333333333333333,450,600,0.4059592592592592,109609,normal,True,False,False,False,False,False,0,bkl,0.0,benign,109609,0.4059592592592592,373.57531136154654,280.85872510469034,221.8887773814194,100,29,476,429,377,401,ham10000,ham10000_ISIC_0032773,../data/ham10000/images/ISIC_0032773.jpg,../outputs/pilot/xai_maps/gradcam/ham10000_ISIC_0032773.npy,../outputs/pilot/xai_maps/shap/ham10000_ISIC_0032773.npy,../outputs/pilot/xai_maps/lime/ham10000_ISIC_0032773.npy,0.2691159844398498,bkl,benign,../outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0032773.npz,../outputs/pilot/pseudo_concepts/png_preview/ham10000/ISIC_0032773.png,20410,0.1113179847598075,0.0112012149766087,0.0112012149766087,0.0214774664491415,0.0347251035273075,0.0290572494268417,0.2368978857994079
ISIC_0026778,True,True,450,600,270000,1.3333333333333333,450,600,0.2224111111111111,60051,normal,True,False,False,False,False,False,0,nv,0.0,benign,60051,0.2224111111111111,276.51276263653955,219.058250487086,182.35849527901283,66,39,338,378,273,340,ham10000,ham10000_ISIC_0026778,../data/ham10000/images/ISIC_0026778.jpg,../outputs/pilot/xai_maps/gradcam/ham10000_ISIC_0026778.npy,../outputs/pilot/xai_maps/shap/ham10000_ISIC_0026778.npy,../outputs/pilot/xai_maps/lime/ham10000_ISIC_0026778.npy,0.0003992582205682,nv,benign,../outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0026778.npz,../outputs/pilot/pseudo_concepts/png_preview/ham10000/ISIC_0026778.png,11168,0.2939648926258087,0.0306195206940174,0.0306195206940174,0.0315848626196384,0.0376190729439258,0.0321010611951351,0.2690654993057251
ISIC_0031468,True,True,450,600,270000,1.3333333333333333,450,600,0.0346629629629629,9359,small,True,False,False,False,False,False,0,bkl,0.0,benign,9359,0.0346629629629629,109.16157244734242,284.47002884923603,230.54952452185063,215,174,351,285,137,112,ham10000,ham10000_ISIC_0031468,../data/ham10000/images/ISIC_0031468.jpg,../outputs/pilot/xai_maps/gradcam/ham10000_ISIC_0031468.npy,../outputs/pilot/xai_maps/shap/ham10000_ISIC_0031468.npy,../outputs/pilot/xai_maps/lime/ham10000_ISIC_0031468.npy,0.5451352596282959,bkl,benign,../outputs/pilot/pseudo_concepts/npz/ham10000/ISIC_0031468.npz,../outputs/pilot/pseudo_concepts/png_preview/ham10000/ISIC_0031468.png,1712,0.1653037369251251,0.1000844985246658,0.1000844985246658,0.1359881907701492,0.2043309807777404,0.1852657347917556,0.2343437224626541
ISIC_0013398,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.0094519229257504,115429,very_tiny,True,False,False,False,False,False,0,,,,115429,0.0094519229257504,383.3650576268462,2251.0677386098814,1188.7216990530976,2034,975,2474,1405,441,431,isic2018,isic2018_ISIC_0013398,../data/isic2018/images/ISIC_0013398.jpg,../outputs/pilot/xai_maps/gradcam/isic2018_ISIC_0013398.npy,../outputs/pilot/xai_maps/shap/isic2018_ISIC_0013398.npy,../outputs/pilot/xai_maps/lime/isic2018_ISIC_0013398.npy,0.1991660445928573,unknown,unknown,../outputs/pilot/pseudo_concepts/npz/isic2018/ISIC_0013398.npz,../outputs/pilot/pseudo_concepts/png_preview/isic2018/ISIC_0013398.png,470,0.2063829749822616,0.1601646542549133,0.1601646542549133,0.2730399668216705,0.3657213449478149,0.3153961598873138,0.458972692489624
ISIC_0014299,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.0093198421516015,113816,very_tiny,True,False,False,False,False,False,0,,,,113816,0.0093198421516015,380.677070525107,2049.2040134954664,1287.703644478808,1845,1098,2223,1477,379,380,isic2018,isic2018_ISIC_0014299,../data/isic2018/images/ISIC_0014299.jpg,../outputs/pilot/xai_maps/gradcam/isic2018_ISIC_0014299.npy,../outputs/pilot/xai_maps/shap/isic2018_ISIC_0014299.npy,../outputs/pilot/xai_maps/lime/isic2018_ISIC_0014299.npy,0.7483610510826111,unknown,unknown,../outputs/pilot/pseudo_concepts/npz/isic2018/ISIC_0014299.npz,../outputs/pilot/pseudo_concepts/png_preview/isic2018/ISIC_0014299.png,467,0.0942184180021286,0.2434951215982437,0.2434951215982437,0.355429083108902,0.3759755790233612,0.3085324168205261,0.4302963614463806
ISIC_0013369,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.0075869063652943,92653,very_tiny,True,False,False,False,False,False,0,,,,92653,0.0075869063652943,343.4668303320526,2258.0610557672176,1407.2764832223456,2098,1181,2426,1638,329,458,isic2018,isic2018_ISIC_0013369,../data/isic2018/images/ISIC_0013369.jpg,../outputs/pilot/xai_maps/gradcam/isic2018_ISIC_0013369.npy,../outputs/pilot/xai_maps/shap/isic2018_ISIC_0013369.npy,../outputs/pilot/xai_maps/lime/isic2018_ISIC_0013369.npy,0.0104441549628973,unknown,unknown,../outputs/pilot/pseudo_concepts/npz/isic2018/ISIC_0013369.npz,../outputs/pilot/pseudo_concepts/png_preview/isic2018/ISIC_0013369.png,384,0.1328125,0.1761172264814376,0.1761172264814376,0.2895857095718384,0.0,0.0,0.4174344539642334
ISIC_0014547,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.0073365834101962,89596,very_tiny,True,False,False,False,False,False,0,,,,89596,0.0073365834101962,337.75312026699567,1995.840841108978,2235.8653957765973,1844,2052,2157,2405,314,354,isic2018,isic2018_ISIC_0014547,../data/isic2018/images/ISIC_0014547.jpg,../outputs/pilot/xai_maps/gradcam/isic2018_ISIC_0014547.npy,../outputs/pilot/xai_maps/shap/isic2018_ISIC_0014547.npy,../outputs/pilot/xai_maps/lime/isic2018_ISIC_0014547.npy,0.0571036487817764,unknown,unknown,../outputs/pilot/pseudo_concepts/npz/isic2018/ISIC_0014547.npz,../outputs/pilot/pseudo_concepts/png_preview/isic2018/ISIC_0014547.png,371,0.0754716992378234,0.2527154088020324,0.2527154088020324,0.3155056536197662,0.0,0.0,0.3569085896015167
ISIC_0013302,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.0085119630953379,103950,very_tiny,True,False,False,False,False,False,0,,,,103950,0.0085119630953379,363.80386291959593,2212.89518999519,1639.851495911496,1985,1440,2404,1834,420,395,isic2018,isic2018_ISIC_0013302,../data/isic2018/images/ISIC_0013302.jpg,../outputs/pilot/xai_maps/gradcam/isic2018_ISIC_0013302.npy,../outputs/pilot/xai_maps/shap/isic2018_ISIC_0013302.npy,../outputs/pilot/xai_maps/lime/isic2018_ISIC_0013302.npy,0.2534473836421966,unknown,unknown,../outputs/pilot/pseudo_concepts/npz/isic2018/ISIC_0013302.npz,../outputs/pilot/pseudo_concepts/png_preview/isic2018/ISIC_0013302.png,434,0.1313364058732986,0.2047387063503265,0.2047387063503265,0.3389148712158203,0.0,0.0,0.2749246954917907
ISIC_0014187,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.0081618221218346,99674,very_tiny,True,False,False,False,False,False,0,,,,99674,0.0081618221218346,356.2427239705151,2197.557176395048,1425.7787788189498,2064,1226,2339,1645,276,420,isic2018,isic2018_ISIC_0014187,../data/isic2018/images/ISIC_0014187.jpg,../outputs/pilot/xai_maps/gradcam/isic2018_ISIC_0014187.npy,../outputs/pilot/xai_maps/shap/isic2018_ISIC_0014187.npy,../outputs/pilot/xai_maps/lime/isic2018_ISIC_0014187.npy,0.0889743864536285,unknown,unknown,../outputs/pilot/pseudo_concepts/npz/isic2018/ISIC_0014187.npz,../outputs/pilot/pseudo_concepts/png_preview/isic2018/ISIC_0014187.png,401,0.1122194528579711,0.2102111876010894,0.2102111876010894,0.3042577803134918,0.0,0.0,0.4126255810260772
ISIC_0012945,True,True,2000,3008,6016000,1.504,2000,3008,0.0057945478723404,34860,very_tiny,True,False,False,False,False,False,0,,,,34860,0.0057945478723404,210.67778841033,1484.2097532989098,940.043918531268,1368,825,1579,1057,212,233,isic2018,isic2018_ISIC_0012945,../data/isic2018/images/ISIC_0012945.jpg,../outputs/pilot/xai_maps/gradcam/isic2018_ISIC_0012945.npy,../outputs/pilot/xai_maps/shap/isic2018_ISIC_0012945.npy,../outputs/pilot/xai_maps/lime/isic2018_ISIC_0012945.npy,0.3530031740665436,unknown,unknown,../outputs/pilot/pseudo_concepts/npz/isic2018/ISIC_0012945.npz,../outputs/pilot/pseudo_concepts/png_preview/isic2018/ISIC_0012945.png,285,0.1403508782386779,0.2828165590763092,0.2828165590763092,0.0,0.0,0.0,0.2700631320476532
ISIC_0013196,True,True,2000,3008,6016000,1.504,2000,3008,0.0029767287234042,17908,very_tiny,True,False,False,False,False,False,0,,,,17908,0.0029767287234042,151.00057538670936,1497.384409202591,965.1979562206836,1427,882,1565,1049,139,168,isic2018,isic2018_ISIC_0013196,../data/isic2018/images/ISIC_0013196.jpg,../outputs/pilot/xai_maps/gradcam/isic2018_ISIC_0013196.npy,../outputs/pilot/xai_maps/shap/isic2018_ISIC_0013196.npy,../outputs/pilot/xai_maps/lime/isic2018_ISIC_0013196.npy,0.0482593141496181,unknown,unknown,../outputs/pilot/pseudo_concepts/npz/isic2018/ISIC_0013196.npz,../outputs/pilot/pseudo_concepts/png_preview/isic2018/ISIC_0013196.png,150,0.0933333337306976,0.3788126707077026,0.3788126707077026,0.0,0.0,0.0,0.4449739158153534
ISIC_0012481,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.0076636327666443,93590,very_tiny,True,False,False,False,False,False,0,,,,93590,0.0076636327666443,345.199201899083,2163.9831499091783,1590.374238700716,1998,1391,2331,1786,334,396,isic2018,isic2018_ISIC_0012481,../data/isic2018/images/ISIC_0012481.jpg,../outputs/pilot/xai_maps/gradcam/isic2018_ISIC_0012481.npy,../outputs/pilot/xai_maps/shap/isic2018_ISIC_0012481.npy,../outputs/pilot/xai_maps/lime/isic2018_ISIC_0012481.npy,0.2770594656467438,unknown,unknown,../outputs/pilot/pseudo_concepts/npz/isic2018/ISIC_0012481.npz,../outputs/pilot/pseudo_concepts/png_preview/isic2018/ISIC_0012481.png,381,0.0656168013811111,0.2332930415868759,0.2332930415868759,0.344156414270401,0.0,0.0,0.3493458032608032
ISIC_0013355,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.0042728498920425,52181,very_tiny,True,False,False,False,False,False,0,,,,52181,0.0042728498920425,257.7574687255939,1902.1562637741704,1608.287710086047,1742,1491,2043,1713,302,223,isic2018,isic2018_ISIC_0013355,../data/isic2018/images/ISIC_0013355.jpg,../outputs/pilot/xai_maps/gradcam/isic2018_ISIC_0013355.npy,../outputs/pilot/xai_maps/shap/isic2018_ISIC_0013355.npy,../outputs/pilot/xai_maps/lime/isic2018_ISIC_0013355.npy,0.5792760252952576,unknown,unknown,../outputs/pilot/pseudo_concepts/npz/isic2018/ISIC_0013355.npz,../outputs/pilot/pseudo_concepts/png_preview/isic2018/ISIC_0013355.png,216,0.125,0.4337925016880035,0.4337925016880035,0.0,0.0,0.0,0.3782346546649933
ISIC_0013201,True,True,2000,3008,6016000,1.504,2000,3008,0.019690159574468,118456,tiny,True,False,False,False,False,False,0,,,,118456,0.019690159574468,388.3591939315309,1558.156108597285,901.091688052948,1389,688,1737,1117,349,430,isic2018,isic2018_ISIC_0013201,../data/isic2018/images/ISIC_0013201.jpg,../outputs/pilot/xai_maps/gradcam/isic2018_ISIC_0013201.npy,../outputs/pilot/xai_maps/shap/isic2018_ISIC_0013201.npy,../outputs/pilot/xai_maps/lime/isic2018_ISIC_0013201.npy,0.2374080419540405,unknown,unknown,../outputs/pilot/pseudo_concepts/npz/isic2018/ISIC_0013201.npz,../outputs/pilot/pseudo_concepts/png_preview/isic2018/ISIC_0013201.png,980,0.0561224482953548,0.1222331300377845,0.1222331300377845,0.2295999974012375,0.2715299725532532,0.2247603088617324,0.3250969648361206
ISIC_0012316,True,True,2000,3008,6016000,1.504,2000,3008,0.018127659574468,109056,tiny,True,False,False,False,False,False,0,,,,109056,0.018127659574468,372.6317374978115,1492.765047315141,1016.1224691901408,1317,813,1668,1234,352,422,isic2018,isic2018_ISIC_0012316,../data/isic2018/images/ISIC_0012316.jpg,../outputs/pilot/xai_maps/gradcam/isic2018_ISIC_0012316.npy,../outputs/pilot/xai_maps/shap/isic2018_ISIC_0012316.npy,../outputs/pilot/xai_maps/lime/isic2018_ISIC_0012316.npy,0.853135347366333,unknown,unknown,../outputs/pilot/pseudo_concepts/npz/isic2018/ISIC_0012316.npz,../outputs/pilot/pseudo_concepts/png_preview/isic2018/ISIC_0012316.png,909,0.081408143043518,0.1158308684825897,0.1158308684825897,0.185194194316864,0.2398914247751236,0.2106923907995224,0.3437530994415283
